,angle,rotor_velocity,rms_current,voltage,phase_current,stator_temperature,servo_temperature,velocity_error,velocity_setpoint,velocity_output,velocity_feedback,position_error,position_setpoint,position_output,position_feedback
0,-144.40073,2545.4236,0.18018165,47.17626,0.5826469,33.61817,40.86975,1.2399902,2563.3252,0.20335479,2562.0852,0.08102417,-144.31972,0.20335479,-144.40073
0,-115.43764,-370.212,0.0167884,47.402634,-0.30939656,33.61707,41.00173,7.30777,-376.76578,-0.13977739,-384.07355,-0.0075149536,-115.446526,-0.13977739,-115.43901
0,-216.39413,0.07178139,0.0013491982,47.56864,0.16807018,33.62556,40.919834,-0.1016957,0.01661102,0.13409457,0.11830672,0.00032043457,-216.39381,0.13409457,-216.39413
0,-120.16402,-0.42022955,0.0006072389,47.73465,-0.09363599,33.633038,40.83094,0.8754221,-0.5612776,-0.06613962,-1.4366997,-0.011230469,-120.17525,-0.06613962,-120.16402
0,-204.07745,0.87131375,0.0044826996,47.674282,0.3067478,33.635227,40.886528,-1.7818986,1.0526141,0.12225446,2.8345127,0.02104187,-204.05641,0.12225446,-204.07745
0,-110.883255,-9.351068,0.00070722215,47.523365,-0.03765357,33.639557,40.974438,-2.7284603,-9.393504,-0.39063996,-6.665044,-0.09516907,-110.978424,-0.39063996,-110.883255
0,-184.02379,-947.10144,0.08129071,47.598824,-0.48798108,33.646248,40.976734,10.723572,-928.7623,-0.16545418,-939.4859,-0.006591797,-184.03381,-0.16545418,-184.02722
0,-139.74265,3011.0771,0.28022715,47.17626,0.7360763,33.648052,40.9124,-11.939209,3014.5974,0.33701354,3026.5366,0.104385376,-139.63828,0.33701354,-139.74265
0,-109.2079,-795.3215,0.04546773,47.296993,-0.45250738,33.661037,40.9569,-6.4276123,-819.5124,-0.8728232,-813.0848,-0.035949707,-109.24384,-0.8728232,-109.2079
0,-163.98691,0.013633608,0.00025700516,47.749744,-0.059771854,33.654034,40.91881,-0.20459518,0.032347776,0.11368481,0.23694295,0.00064086914,-163.98627,0.11368481,-163.98691
0,-102.24039,-0.5239767,0.0012572997,47.53846,-0.14384145,33.652134,40.891216,1.2769539,-0.2491653,-0.0015755594,-1.5261192,-0.00566864,-102.24537,-0.0015755594,-102.2397
0,-151.59259,-1.5040987,0.0013896916,47.71956,0.043313835,33.645622,40.85363,-1.111043,-1.8995402,-0.20002732,0.10162411,-0.005493164,-151.59808,-0.20002732,-151.59259
0,-200.32376,25.982733,0.00564952,47.71956,-0.11404071,33.642124,40.866802,5.158098,31.901285,0.19034547,26.743187,0.07524109,-200.24852,0.19034547,-200.32376
0,-144.55421,520.30817,0.050328095,47.674282,0.46223584,33.64351,40.930115,-0.8704529,503.5684,0.46132356,504.43884,-0.0077667236,-144.55992,0.46132356,-144.55215
0,-189.47139,-731.3392,0.08659152,47.598824,-0.62091976,33.634483,40.932175,13.815674,-710.5277,-0.2108355,-724.3434,-0.03213501,-189.50352,-0.2108355,-189.47139
0,-150.9801,1877.2711,0.15863276,47.312088,0.6095536,33.634075,40.96575,-6.029297,1873.6823,0.3656538,1879.7115,0.07891846,-150.89365,0.3656538,-150.97255
0,-157.14305,-2020.4086,0.20791458,47.417725,-0.803145,33.634453,40.945526,1.3822021,-2029.9171,-0.8033243,-2027.8715,-0.08126831,-157.23254,-0.8033243,-157.15129
0,-164.43074,2079.0312,0.155008,47.281902,0.608274,33.6285,40.826263,23.330078,2094.8306,0.9738525,2071.5005,0.073791504,-164.34912,0.6868027,-164.42155
