,angle,rotor_velocity,rms_current,voltage,phase_current,stator_temperature,servo_temperature,velocity_error,velocity_setpoint,velocity_output,velocity_feedback,position_error,position_setpoint,position_output,position_feedback
0,-65.24223,232.50879,0.064671546,47.23663,1.0486405,33.54829,34.94615,2.3131866,232.52727,1.0182462,230.21408,0.08165741,-65.15989,1.0182462,-65.24155
0,-70.80301,571.0935,0.08594306,47.25172,0.87290156,33.54292,34.828312,-0.87823486,580.13763,0.82713723,581.01587,0.113716125,-70.686554,0.82713723,-70.80026
0,-64.96265,56.406868,0.021400832,47.493183,0.76822877,33.533566,34.94747,5.5115433,64.79936,0.8426981,59.28782,0.058181763,-64.904465,0.8426981,-64.96265
0,-81.750015,0.05634702,0.0005688932,47.56864,0.101878546,33.53992,34.928204,2.0700955,0.7968918,0.12331098,-1.2732037,0.015945435,-81.73407,0.12331098,-81.750015
0,-48.195328,-609.5952,0.02937641,47.37245,-0.35736477,33.52666,34.943054,6.468689,-625.82587,-0.34445372,-632.29456,-0.03425598,-48.22958,-0.34445372,-48.195328
0,-35.567474,-889.82904,0.10893833,47.312088,-0.82330346,33.526676,34.900005,-1.1056519,-912.8083,-1.010323,-911.70264,-0.10442352,-35.67189,-1.010323,-35.567474
0,-43.968155,-1060.227,0.09978265,47.281902,-0.6433865,33.531254,35.066475,-2.1604004,-1080.454,-0.78885484,-1078.2936,-0.08853531,-44.060802,-0.78885484,-43.972275
0,-37.023544,-291.60193,0.018684462,47.508274,-0.374374,33.53445,35.162083,12.134827,-298.54694,-0.578753,-310.68176,-0.027862549,-37.052776,-0.578753,-37.024918
0,-35.366974,-386.51532,0.017804723,47.493183,-0.33979353,33.52938,34.932236,21.901459,-390.61932,-0.10474621,-412.52078,-0.032543182,-35.400887,-0.10474621,-35.368347
0,-42.462906,-0.3931031,0.00022730371,47.56864,-0.059310082,33.527924,34.868694,-0.6082419,-1.7559596,-0.01338914,-1.1477177,-0.035118103,-42.498024,-0.01338914,-42.462906
0,-31.791931,-1.3167338,0.00011053309,47.598824,-0.012948068,33.518517,34.885456,-0.4954797,-1.5037344,-0.14324924,-1.0082546,-0.029390335,-31.822006,-0.13833314,-31.792618
0,-50.105453,-0.11572137,0.0034109147,47.56864,0.25140503,33.512756,35.036926,-1.9569644,-1.6525779,0.085639834,0.30438653,-0.03305435,-50.138508,0.10936606,-50.105453
0,-37.437347,13.017965,0.022732167,47.583733,0.6191368,33.524033,35.137573,-13.967808,-2.1795406,0.42731676,11.788267,-0.04427719,-37.480938,0.42731676,-37.43666
0,-44.36815,1524.795,0.35589284,47.463,1.5868477,33.51079,35.109177,-30.994019,1543.2684,0.78782535,1574.2625,0.10461426,-44.263546,0.78782535,-44.36815
0,-55.13881,548.2032,0.08495398,47.56864,0.9608174,33.51759,35.073048,3.8260498,572.96735,1.3757873,569.1413,0.07829666,-55.060516,1.3757873,-55.13881
0,-53.53961,-175.0529,0.019884462,47.508274,-0.4373677,33.511158,34.986996,-3.483017,-178.1989,-0.5112405,-174.71588,-0.04524231,-53.584854,-0.5112405,-53.53961
0,-52.89093,-95.05318,0.005766883,47.493183,-0.19041792,33.51598,35.046387,1.7091446,-91.80398,-0.019967198,-93.51312,-0.009944916,-52.900875,-0.019967198,-52.89093
0,-54.002792,-382.36182,0.042921197,47.32718,-0.5914802,33.525883,35.077793,-8.058685,-392.02252,-0.76973236,-383.96384,-0.06216812,-54.06633,-0.76973236,-54.004166
0,-51.915756,18.146263,0.02411879,47.44791,0.79747057,33.52438,34.9779,-1.4029655,14.215942,0.74153346,15.618908,0.031482697,-51.884274,0.74153346,-51.915756
0,-52.021133,-66.65358,0.004511157,47.025345,0.25825563,33.52606,34.96338,1.0602112,-74.58709,0.02073598,-75.6473,0.021759033,-52.00006,0.02073598,-52.02182
0,-60.448074,546.60004,0.07015055,47.312088,0.75811374,33.515526,34.923717,1.0848999,553.7782,0.74840176,552.6933,0.11536789,-60.331337,0.74840176,-60.4467
0,-51.386673,-1204.283,0.16124235,47.43282,-0.6755313,33.512043,34.98768,3.8325195,-1182.7611,-0.37207544,-1186.6842,-0.14523315,-51.53602,-0.37207544,-51.390793
0,-9.291183,-2.1010032,0.0006011261,47.583733,-0.07950257,33.518673,34.90357,0.13764024,-2.5309403,-0.30523956,-2.6685805,-0.050619125,-9.341803,-0.30523956,-9.291183
0,-21.341492,-1.1139346,0.0016449229,47.583733,0.15779315,33.524414,34.940086,-0.733201,-3.0127144,0.13983208,-2.2795134,-0.06025505,-21.401747,0.13983208,-21.341492
0,-41.86508,1676.0452,0.38150284,47.34227,1.5479199,33.518097,34.934235,-6.135742,1696.1428,1.4862604,1702.2786,0.10998154,-41.74893,1.4862604,-41.858902
0,-51.299286,-48.444233,0.012648217,47.463,0.400665,33.524437,34.991776,-0.2705574,-55.008007,-0.18765135,-54.73745,0.017139435,-51.282146,-0.18765135,-51.299286
0,-52.58612,22.9352,0.0050060144,47.1159,0.18012394,33.531433,34.78463,0.9821415,23.001205,0.977784,22.019064,0.0153923035,-52.57073,0.977784,-52.58612
0,-52.152466,242.80685,0.022873102,47.191353,0.43800774,33.530506,34.9434,-5.9423676,242.2214,0.15931779,248.16377,0.070674896,-52.081104,0.15931779,-52.15178
0,-51.983047,0.08275113,0.003926749,47.613914,0.23910189,33.53381,34.977444,1.8177673,1.2646232,0.18820542,-0.5531441,0.025295258,-51.957752,0.18820542,-51.983047
0,-52.604782,-1293.9208,0.23808414,47.43282,-0.9628604,33.538216,34.889744,-8.784058,-1278.001,-0.9734993,-1269.2169,-0.15200043,-52.756775,-0.9734993,-52.604782
0,-64.56116,555.79236,0.085544765,47.508274,0.97141886,33.541183,34.853767,13.937561,575.1339,1.5368497,561.19635,0.021957397,-64.53921,1.5368497,-64.56116
0,-77.33406,422.5107,0.060008667,47.613914,0.8357318,33.55414,34.94497,10.213196,448.63785,1.3021975,438.42465,0.07481384,-77.25925,1.3021975,-77.33406
0,-67.954926,-264.75406,0.029809995,47.53846,-0.47171322,33.547886,34.98266,9.730408,-262.96185,-0.16552272,-272.69226,-0.063331604,-68.01894,-0.16552272,-67.95561
0,-69.742584,-393.85834,0.02283374,47.463,-0.2773755,33.547985,34.855846,-3.0316467,-391.9768,-0.2569645,-388.94516,-0.06552124,-69.808105,-0.2569645,-69.742584
0,-65.6732,-427.0894,0.03663717,47.23663,-0.4824113,33.543167,34.905468,-11.104889,-440.81982,-0.8920768,-429.71494,-0.05995941,-65.73316,-0.8920768,-65.6732
0,-64.96608,269.95047,0.07470016,47.23663,0.8947169,33.545883,34.821358,0.48294067,262.1965,0.8643833,261.71356,0.073387146,-64.89132,0.8643833,-64.96471
0,-64.49617,52.14722,0.030651402,47.191353,0.72881895,33.54443,34.94854,0.707489,45.213608,0.7207392,44.50612,0.04710388,-64.449066,0.7207392,-64.49617
0,-81.12523,321.60904,0.041859735,47.478092,0.7418891,33.53943,35.022434,12.772644,339.99277,1.1689506,327.22012,0.07244873,-81.05279,1.1689506,-81.12523
0,-65.05498,-0.019094817,0.0006695088,47.583733,0.090235,33.543526,35.019062,0.5653671,0.66531503,0.16509336,0.09994796,0.013999939,-65.04098,0.16509336,-65.05498
0,-57.266983,106.09559,0.021665685,47.417725,0.6538331,33.538696,35.018047,-0.22431946,107.515785,0.6363029,107.740105,0.07424164,-57.192352,0.6909517,-57.266296
0,-67.350494,0.0025145912,0.0011569151,47.583733,0.14566703,33.53933,35.00938,0.7020637,0.9990654,0.15725029,0.29700172,0.019989014,-67.330505,0.15725029,-67.350494
0,-57.032272,-938.02637,0.11321904,47.478092,-0.5599397,33.52511,35.098873,2.8868408,-915.20984,-0.35655653,-918.0967,-0.12093353,-57.1532,-0.35655653,-57.032272
0,-57.468796,-1163.631,0.16529243,47.478092,-0.73452306,33.526947,35.02859,4.6135254,-1144.2079,-0.37469345,-1148.8214,-0.15477371,-57.62356,-0.37469345,-57.468796
0,-49.26793,-1402.5985,0.22171743,47.16117,-1.0992026,33.52732,35.080357,-13.833252,-1423.6738,-1.814259,-1409.8406,-0.107601166,-49.3817,-1.814259,-49.27411
0,-38.156693,-982.635,0.11020782,47.34227,-0.7827498,33.53042,34.90126,-9.194214,-1004.68964,-1.1838962,-995.4954,-0.09461212,-38.251297,-1.1838962,-38.156693
0,-50.108566,-0.5048502,0.0006354554,47.583733,0.09520664,33.53891,35.088913,1.1558788,-1.497396,0.2888893,-2.6532748,-0.030635834,-50.138515,0.2888893,-50.10788
0,-31.773895,-1.3733636,0.00032493097,47.53846,-0.03580146,33.5213,34.864723,-0.9801079,-2.4053195,-0.09686646,-1.4252115,-0.048109055,-31.822004,-0.09686646,-31.773895
0,-22.258728,-486.4679,0.035127312,47.402634,-0.5104053,33.522392,35.21861,14.791504,-498.50208,-0.45556688,-513.2936,-0.04776573,-22.307865,-0.45556688,-22.260101
0,-37.442154,0.1317895,0.004946744,47.583733,0.34296262,33.524273,34.982643,-1.4226282,-1.9393365,0.32223076,-0.51670843,-0.038784027,-37.480938,0.32223076,-37.442154
0,-26.326355,-0.5057514,0.0004247797,47.598824,0.023080373,33.52003,34.971912,-3.3805945,-3.2729173,-0.00038003922,0.10767725,-0.065460205,-26.391815,-0.00038003922,-26.326355
0,-30.028503,14.548433,0.04644869,47.598824,0.85075563,33.517586,35.03323,-14.518602,-1.517067,0.92060107,13.001535,-0.030342102,-30.058846,0.92060107,-30.028503
0,-41.649536,1609.1244,0.34758875,47.56864,1.2531592,33.52134,35.030075,16.493408,1604.9174,1.0020769,1588.424,0.16609573,-41.48345,1.0020769,-41.649536
0,-44.084625,1683.3884,0.4508009,47.402634,1.8254657,33.52707,34.928123,8.77417,1709.8984,2.2377806,1701.1243,0.1215477,-43.96309,2.2377806,-44.084625
0,-60.89096,-434.16226,0.07315556,47.463,-0.7350549,33.519157,35.092125,7.917328,-426.18317,-0.37281233,-434.1005,-0.06946564,-60.96317,-0.37281233,-60.893707
0,-52.040924,-86.7889,0.0056202947,47.478092,0.12808001,33.52708,34.917274,3.5973816,-89.46974,-0.14535828,-93.06712,-0.0221138,-52.063038,-0.14535828,-52.040924
0,-51.470184,-16.871044,0.0036869848,47.53846,-0.19310889,33.52495,34.90614,-3.237403,-17.540787,-0.35645494,-14.303384,0.00092697144,-51.469257,-0.35645494,-51.470184
0,-52.467575,-77.095085,0.008408065,47.14608,-0.28617063,33.52853,35.05936,-1.1471176,-75.156105,-0.27652445,-74.00899,0.029022217,-52.43924,-0.27652445,-52.46826
0,-56.059174,-2.8387377,0.00501948,47.55355,0.018496703,33.536804,34.949394,4.4603353,1.3166419,0.102116406,-3.1436932,0.02633667,-56.032837,0.102116406,-56.059174
0,-20.587997,-1142.4554,0.18802485,47.281902,-1.1416909,33.529354,34.917973,-23.179077,-1168.5052,-1.9685614,-1145.3262,-0.104299545,-20.692286,-1.9685614,-20.587997
0,-21.340118,-1.8666676,0.0015719191,47.598824,0.15227383,33.54077,34.89024,-1.1308403,-3.0817811,0.1462532,-1.9509408,-0.061634064,-21.401752,0.1462532,-21.340118
0,-39.273376,1997.6829,0.46404088,47.34227,1.5416619,33.52953,34.972054,26.657715,2015.8553,1.7075489,1989.1976,0.1383934,-39.127445,1.7075489,-39.265823
0,-51.330185,-38.81892,0.015514879,47.44791,0.58790946,33.525654,35.000755,-0.08969116,-43.723083,0.0690434,-43.633392,0.015979767,-51.314205,0.0690434,-51.330185
0,-52.59024,15.949948,0.0043419306,47.070618,0.0379008,33.54334,34.90924,-2.9050465,19.367416,0.46432,22.272463,0.017684937,-52.572556,0.46432,-52.59024
0,-57.762238,217.55347,0.015697936,47.478092,0.36383328,33.5405,34.98728,11.443695,233.86401,0.7242387,222.42032,0.06229019,-57.69995,0.7242387,-57.762238
0,-44.132004,-1627.633,0.23612292,47.387543,-0.77168626,33.543774,35.042263,4.463867,-1606.6573,-0.5200095,-1611.1212,-0.15891266,-44.290905,-0.5200095,-44.132004
0,-77.88095,-58.466824,0.009917258,47.53846,-0.20248124,33.555107,34.929977,4.7826385,-40.476944,0.32421848,-45.259583,-0.03517914,-77.91613,0.32421848,-77.88095
0,-65.014404,-128.82748,0.00950046,47.56864,-0.23254558,33.551254,34.979786,-6.2710342,-130.9746,-0.32767496,-124.70356,-0.057647705,-65.07274,-0.32767496,-65.01509
0,-68.55461,-471.1719,0.04300865,47.37245,-0.48074475,33.55543,34.82004,2.9246216,-470.21906,-0.2839182,-473.14368,-0.054405212,-68.61108,-0.2839182,-68.55667
0,-66.458664,-340.49338,0.0277427,47.44791,-0.40918562,33.548897,34.948273,-4.3724365,-345.47287,-0.46599376,-341.10043,-0.073387146,-66.53205,-0.46599376,-66.458664
0,-66.36116,-240.99069,0.014012818,47.463,-0.27098176,33.553925,34.857746,-3.0964508,-242.13066,-0.41405833,-239.03421,-0.039779663,-66.40231,-0.41405833,-66.36253
0,-68.357864,-644.8916,0.081665635,47.402634,-0.7171691,33.54644,35.0881,-1.5015869,-653.5715,-0.58557594,-652.0699,-0.10417938,-68.462036,-0.58557594,-68.357864
0,-65.73593,433.30698,0.08311049,47.23663,0.80557895,33.543854,34.958935,5.4374695,424.66135,0.81460494,419.22388,0.10028839,-65.63358,0.6068224,-65.73387
0,-68.07091,-742.10333,0.07542749,47.13099,-0.6417388,33.53497,34.765892,-4.959778,-754.64294,-0.85417855,-749.68317,-0.079063416,-68.14996,-0.85417855,-68.07091
0,-66.886,1060.3718,0.19561964,47.070618,1.0031557,33.539703,34.902653,-1.319458,1066.6187,0.6219803,1067.9381,0.14746857,-66.73442,0.6219803,-66.88188
0,-67.35393,-0.08566432,0.004920003,47.583733,0.34600496,33.53973,34.90831,3.1554518,1.1710769,0.43060142,-1.9843748,0.023422241,-67.330505,0.43060142,-67.35393
0,-57.577408,0.016469192,0.0035927233,47.598824,-0.015922135,33.542076,35.062515,-0.05541396,1.055674,-0.29367304,1.1110879,0.02111435,-57.556293,-0.29367304,-57.577408
0,-62.117188,-79.88188,0.01021484,47.55355,-0.008351909,33.539906,34.87176,4.378868,-55.220654,0.22669983,-59.59952,0.0027198792,-62.114468,0.22669983,-62.117188
0,-59.70108,-290.433,0.033978075,47.56864,-0.2776603,33.534603,35.019844,6.9302673,-266.90024,0.02565378,-273.8305,-0.035751343,-59.736828,0.02565378,-59.70108
0,-58.810425,-3.1272163,0.004861867,47.583733,0.20616442,33.531235,34.858444,3.3831973,1.2355539,0.30091467,-2.8086095,0.024711609,-58.785713,0.30091467,-58.810425
0,-53.747787,-1619.3118,0.28672782,47.25172,-1.1458704,33.53329,34.934216,-10.224976,-1635.8145,-0.7256539,-1625.5895,-0.12914276,-53.8831,-0.7256539,-53.753967
0,-49.2894,-1543.7413,0.20066658,47.402634,-0.74284536,33.52851,35.007496,-6.293457,-1541.466,-0.47674286,-1535.1725,-0.16418076,-49.453568,-0.47674286,-49.2894
0,-50.452576,-285.32632,0.021986725,47.463,-0.42239863,33.524036,35.09547,8.677734,-295.92963,-0.6529335,-304.60736,-0.03024292,-50.48282,-0.6529335,-50.452576
0,-37.431854,-0.18569942,0.011492606,47.523365,0.5568724,33.52438,34.915813,-1.90346,-2.453841,0.5081835,-0.550381,-0.049079895,-37.480934,0.5081835,-37.431854
0,-32.965164,1934.2009,0.4927601,47.523365,1.5089327,33.520866,34.92025,28.349731,1944.2472,1.6377056,1915.8975,0.15954208,-32.805634,1.6377056,-32.965164
0,-50.968628,1142.7958,0.25229254,47.463,1.4475051,33.52136,34.915813,-12.065063,1163.6265,1.3299344,1175.6915,0.13293076,-50.835705,1.3299344,-50.968628
0,-53.151474,-189.35754,0.019273542,47.463,-0.42904168,33.5263,35.029297,-9.473618,-191.68042,-0.6820623,-182.2068,-0.046092987,-53.198254,-0.6820623,-53.15216
0,-52.41234,-105.9789,0.0058534276,47.37245,-0.1895144,33.523064,34.930927,-1.4708786,-109.768616,-0.21901336,-108.29774,-0.0032653809,-52.415604,-0.21901336,-52.41234
0,-52.401352,-185.75739,0.012832428,47.25172,-0.25278568,33.52739,34.976246,-6.3697968,-195.34503,-0.5116764,-188.97523,-0.021736145,-52.423775,-0.5116764,-52.40204
0,-53.06932,298.74976,0.0453602,47.040436,0.6164729,33.521946,34.88784,-3.2657776,293.6197,0.45730507,296.88547,0.07775879,-52.991566,0.45730507,-53.06932
0,-52.071945,32.792862,0.022870103,47.34227,0.8395663,33.531265,34.86814,1.6302948,34.04197,0.93818736,32.411674,0.051120758,-52.020824,0.93818736,-52.071945
0,-62.687225,179.47151,0.013607783,47.508274,0.3030642,33.521595,35.028515,8.591705,195.66162,0.67088574,187.06992,0.05647278,-62.630066,0.67088574,-62.68654
0,-42.277008,-1858.9326,0.27190274,47.16117,-0.99793065,33.518337,35.058407,-25.439087,-1880.7681,-1.2124183,-1855.329,-0.11781311,-42.401676,-1.2124183,-42.283875
0,-9.279572,-1.7176434,0.0019193972,47.598824,-0.17278902,33.526188,34.88617,0.8214638,-3.1115608,0.13319364,-3.9330246,-0.062231064,-9.341803,-0.19040236,-9.279572
0,-21.348358,-1.7457684,0.0008761414,47.583733,0.1093201,33.527897,34.91785,-0.76505136,-2.703662,0.083879024,-1.9386106,-0.053390503,-21.401747,0.083879024,-21.348358
0,-21.646301,1306.1764,0.27614227,47.613914,1.0356477,33.525497,35.002186,-10.331299,1281.3817,0.58377886,1291.713,0.14087868,-21.505434,0.58377886,-21.646301
0,-39.655212,1895.2278,0.51436657,47.32718,1.8298439,33.528526,34.85653,-39.56433,1917.0804,0.74417555,1956.6448,0.1215744,-39.5261,0.74417555,-39.64766
0,-51.31714,-50.591362,0.012750819,47.23663,0.19464286,33.536446,35.00347,-10.428471,-67.39378,-0.5666543,-56.965313,0.0047836304,-51.312355,-0.5666543,-51.31714
0,-51.48323,139.99832,0.016196555,47.1008,0.35312608,33.54552,34.955933,4.121048,140.13805,0.31617063,136.017,0.065093994,-51.418137,0.31617063,-51.48323
0,-51.998093,0.094830275,0.004508079,47.56864,0.26037207,33.54094,35.088326,-0.40575004,2.0512424,-0.15577981,2.4569924,0.04033661,-51.957756,-0.15577981,-51.998093
0,-54.1521,-1103.8691,0.19364,47.402634,-0.8607273,33.53444,34.79646,5.781128,-1084.3237,-0.42060626,-1093.3561,-0.13619614,-54.296528,-0.6249802,-54.16034
0,-64.076385,656.2588,0.10824884,47.56864,1.0614,33.546875,34.82157,1.8873901,673.94464,1.2324936,672.05725,0.03731537,-64.03908,1.2324936,-64.076385
0,-76.77414,557.5899,0.09380591,47.56864,1.0289962,33.555283,34.834274,23.495605,583.03815,1.4151955,568.19934,0.09877014,-76.6695,1.4151955,-76.768265
0,-67.992065,-262.895,0.0281692,47.493183,-0.4500569,33.547012,34.816395,-6.115326,-259.91092,-0.61346316,-253.7956,-0.063331604,-68.05677,-0.61346316,-67.99344
0,-68.20618,-482.16382,0.027762787,47.37245,-0.31617436,33.548042,34.79558,8.52356,-483.6055,0.045437694,-492.12906,-0.06678772,-68.27434,0.045437694,-68.20755
0,-65.370895,-372.84036,0.030008545,47.206448,-0.4200721,33.56104,34.92573,3.3322754,-385.36722,-0.40693706,-388.6995,-0.05936432,-65.43026,-0.40693706,-65.370895
0,-67.72066,648.12616,0.109901585,47.070618,0.901202,33.547535,34.945354,9.581482,650.2564,1.0210948,640.6749,0.11315155,-67.60751,1.0210948,-67.72066
0,-66.40117,225.64839,0.044411954,47.35736,0.86119807,33.543797,34.923496,4.250839,231.18031,0.9617039,226.92947,0.07787323,-66.323296,0.9617039,-66.40117
0,-81.758255,0.024536967,0.0013759928,47.598824,0.15561645,33.535404,34.80431,1.5812304,1.2091074,0.18180996,-0.37212306,0.02418518,-81.73407,0.18180996,-81.758255
0,-64.45596,-421.05435,0.042608988,47.523365,-0.31622493,33.537567,34.876972,12.079498,-397.58887,0.14917874,-409.66837,-0.059326172,-64.51666,0.14917874,-64.45734
0,-57.54457,-100.74414,0.013945357,47.55355,-0.10303885,33.53623,34.789608,10.069519,-72.73056,0.33425385,-82.80008,0.005584717,-57.538986,0.33425385,-57.54457
0,-60.220108,-1381.2527,0.20289026,47.402634,-0.84515446,33.537388,34.914757,-14.644287,-1384.2709,-0.7659073,-1369.6266,-0.14826202,-60.36836,-0.7659073,-60.220108
0,-40.0627,-966.62006,0.108420365,47.22154,-0.75986934,33.538837,35.125114,-14.649109,-989.99164,-1.3253176,-975.3425,-0.094329834,-40.16114,-1.3253176,-40.06682
0,-42.45398,-835.03564,0.086283,47.312088,-0.6974629,33.54185,35.00778,-12.88916,-856.8016,-1.2309319,-843.9124,-0.082912445,-42.536884,-1.2309319,-42.45398
0,-42.464966,-0.7092001,0.00020413172,47.56864,-0.05564138,33.53121,34.890694,-0.64052486,-1.6527965,-0.01846829,-1.0122716,-0.03305435,-42.49802,-0.01846829,-42.464966
0,-34.827408,-0.17028715,0.00044169926,47.583733,0.06548371,33.52606,35.03649,-1.9199555,-2.733387,0.07981531,-0.81343144,-0.054668427,-34.882076,0.07981531,-34.827408
0,-50.102707,0.36229765,0.003327781,47.583733,0.24800447,33.533104,34.93381,-3.3541536,-1.790493,0.08922392,1.5636607,-0.035808563,-50.138515,0.08922392,-50.102707
0,-31.75267,-0.6093685,0.00576674,47.598824,0.36866495,33.50972,34.899616,-0.863636,-3.4665668,0.31152466,-2.6029308,-0.06933403,-31.822004,0.31152466,-31.75267
0,-21.503357,-0.80090857,0.00015041318,47.55355,-0.0062628067,33.52534,34.88319,-0.99763906,-2.6837726,0.06449461,-1.6861335,-0.05298996,-21.557032,0.06449461,-21.504044
0,-37.455063,10.229445,0.03241681,47.629005,0.7614751,33.521122,35.043137,-11.94079,-1.293911,0.7029612,10.646879,-0.025878906,-37.48094,0.7029612,-37.455063
0,-42.820587,1803.9374,0.4392603,47.35736,1.6368613,33.51711,34.858418,11.097168,1826.372,1.9988723,1815.2748,0.12700653,-42.686043,1.9988723,-42.813034
0,-51.895157,997.5616,0.2336777,47.493183,1.4874538,33.517338,34.88734,8.977661,1014.70935,1.96119,1005.7317,0.13031769,-51.764847,1.96119,-51.895157
0,-56.733643,-268.07382,0.044357352,47.508274,-0.6614933,33.52095,34.95804,1.5681152,-262.30814,-0.90817434,-263.87625,-0.056022644,-56.78966,-0.90817434,-56.733643
0,-51.916443,-14.045594,0.016830549,47.22154,0.6589512,33.519012,34.906586,-7.5981274,-22.538857,-0.08462292,-14.940729,0.025062561,-51.892155,-0.06621736,-51.91713
0,-53.03505,105.5095,0.025017466,47.296993,0.72086924,33.5183,34.921116,3.7495956,110.40537,0.8083624,106.65578,0.07698822,-52.95806,0.8083624,-53.03505
0,-62.637924,-290.81003,0.03968386,47.493183,-0.34435484,33.51881,34.851917,1.1304626,-266.64426,-0.20837887,-267.77472,-0.031612396,-62.670223,-0.20837887,-62.63861
0,-27.539978,-1553.1204,0.2448133,47.206448,-1.1066624,33.520615,34.882763,-8.95166,-1578.739,-1.4679985,-1569.7874,-0.10418129,-27.644148,-1.4679985,-27.539978
0,-9.3007965,-1.4876478,0.0001353572,47.613914,0.050913375,33.52835,34.995426,0.5783453,-2.0501494,0.09411967,-2.6284947,-0.041002274,-9.341799,0.09411967,-9.3007965
0,-30.033997,11.397671,0.03293901,47.583733,0.71293515,33.522137,34.865433,-13.202715,-2.2847803,0.64595526,10.917934,-0.04569626,-30.079693,0.64595526,-30.033997
0,-47.750076,967.61786,0.18750875,47.523365,1.2158693,33.526417,34.99,6.0907593,987.55414,1.2490692,981.4634,0.109615326,-47.64047,1.2490692,-47.750076
0,-51.319885,-30.47092,0.012121526,47.25172,0.45804232,33.528263,35.02013,-10.329687,-42.13708,-0.23764804,-31.807394,0.018924713,-51.30096,-0.23764804,-51.319885
0,-51.396973,-69.86156,0.005737261,46.934795,0.11105123,33.529198,34.965748,-9.306946,-76.75462,-0.38486996,-67.44768,0.019454956,-51.377518,-0.38486996,-51.396973
0,-53.690796,10.874401,0.0020023212,47.56864,-0.13363369,33.52522,35.0724,4.904192,21.435488,0.38759625,16.531296,0.0272789,-53.66283,0.38759625,-53.69011
0,-45.26042,-1430.1566,0.18984856,47.44791,-0.67703205,33.52464,35.037758,13.003296,-1404.2985,-0.16917284,-1417.3018,-0.15671158,-45.41712,-0.16917284,-45.26042
0,-33.856796,-1.0875604,0.0007776215,47.583733,-0.10176797,33.53274,34.97469,-1.3023458,-1.870379,-0.2694841,1.0104172,-0.03740692,-33.894203,-0.2694841,-33.856796
0,-6.885742,-0.1550593,0.017040411,47.598824,0.6195256,33.53932,34.94221,-2.90877,-3.4211051,0.68427855,1.0549757,-0.068421364,-6.9541636,0.68427855,-6.885742
0,-87.39848,782.06506,0.16722657,47.1159,1.3117821,33.545666,34.88598,-1.7697754,799.3802,1.302217,801.14996,0.13375854,-87.261986,1.302217,-87.39574
0,-77.8837,31.660866,0.011427248,47.55355,0.5269844,33.54916,34.858536,2.8712502,44.03181,0.79500484,41.16056,0.028327942,-77.85468,0.79500484,-77.88301
0,-65.76958,0.4483926,0.00018815995,47.598824,0.029389555,33.55714,35.134796,1.0485995,0.91098326,0.18950275,-0.13761623,0.018226624,-65.75135,0.18950275,-65.76958
