,angle,rotor_velocity,rms_current,voltage,phase_current,stator_temperature,servo_temperature,velocity_error,velocity_setpoint,velocity_output,velocity_feedback,position_error,position_setpoint,position_output,position_feedback
0,100.13895,547.00525,0.019652091,47.493183,-0.4463979,34.550636,34.7908,-0.2675171,561.2035,-0.2486571,561.471,0.109062195,100.24801,-0.2486571,100.13895
0,139.22925,-723.5391,0.34736484,47.508274,-2.248062,34.53098,34.681347,-4.6882324,-718.6329,-2.2595232,-713.94464,-0.11048889,139.11876,-2.2595232,139.22925
0,54.927704,-387.0274,0.40261126,47.6441,-2.7715514,34.558002,34.790005,12.272247,-353.72348,-2.1960578,-365.99573,-0.0043907166,54.921944,-2.1960578,54.92633
0,82.400696,-325.36044,0.2513449,47.598824,-2.8686619,34.65937,34.66137,5.745056,-329.43588,-2.468467,-335.18094,-0.07700348,82.32369,-2.468467,82.400696
0,74.70459,-1064.3467,0.67813116,47.53846,-3.2688384,34.681477,34.676113,-4.071167,-1058.4683,-3.154827,-1054.3971,-0.14723206,74.557365,-3.154827,74.70459
0,79.22153,-775.8398,0.5066594,47.583733,-3.2202234,34.707542,34.666107,-19.970642,-785.57074,-3.632108,-765.6001,-0.11414337,79.10739,-3.632108,79.22153
0,79.44156,-533.4304,0.39642534,47.583733,-3.061522,34.728054,34.655968,-15.373352,-534.2938,-3.3596287,-518.9205,-0.13318634,79.30633,-3.3596287,79.439514
0,75.174255,-1435.6093,0.8921372,47.43282,-3.6229048,34.72633,34.718014,3.829712,-1442.6603,-3.097784,-1446.49,-0.11551666,75.05875,-3.097784,75.174255
0,80.267365,1059.9875,0.14644575,47.281902,-0.9278358,34.752525,34.65387,0.1529541,1040.4034,-1.3000371,1040.2505,0.13387299,80.40123,-1.3000371,80.267365
0,75.95883,-1582.638,1.04171,47.22154,-4.102946,34.734093,34.680885,-13.738281,-1603.9033,-4.594168,-1590.165,-0.118927,75.835304,-4.594168,75.95422
0,77.128815,2487.9028,0.10439771,47.14608,-0.03894157,34.782085,34.6607,-12.938721,2466.3645,-1.3859789,2479.3032,0.19603729,77.33451,-1.3859789,77.13849
0,76.98508,0.7982315,0.08920157,47.71956,-2.2843335,34.77118,34.629993,-2.717295,-0.025790794,-2.4817383,2.6915042,-0.0005187988,76.98456,-2.4817383,76.98508
0,100.98651,7.166408,0.07213541,47.65919,-1.7985148,34.76725,34.8386,-5.105406,0.13507381,-1.9956906,7.1220713,0.0026931763,100.989204,-1.9956906,100.98651
0,89.125824,-82.702576,0.14809649,47.65919,-2.0812032,34.744366,34.811604,4.861458,-67.58297,-1.8127978,-72.44443,0.023765564,89.14959,-1.8127978,89.125824
0,94.72485,-192.4184,0.15471362,47.6441,-1.8664438,34.744446,34.775436,-2.6187592,-183.29741,-1.8815699,-180.67865,-0.0016784668,94.7218,-1.7474217,94.72348
0,97.634186,13.754423,0.09463935,47.71956,-2.1405315,34.72002,34.84569,-13.0561495,-0.43844348,-2.4891324,12.617706,-0.009468079,97.62472,-2.4891324,97.634186
0,90.07184,-670.3256,0.43178967,47.32718,-3.258026,34.721485,34.64111,-6.3673706,-668.1694,-3.2725117,-661.802,-0.09685516,89.97499,-3.2725117,90.07184
0,106.67236,-707.4569,0.39849618,47.478092,-2.7398214,34.7176,34.75185,22.472778,-684.31616,-1.7346702,-706.78894,-0.058563232,106.61194,-1.7346702,106.6705
0,79.64761,-24.763487,0.072339214,47.598824,-1.8711132,34.72472,34.620567,-8.960304,-34.516167,-2.6355932,-25.555862,-0.009429932,79.63818,-2.6355932,79.64761
0,101.98956,-0.7478005,0.039476156,47.65919,-1.3806269,34.731773,34.797653,-1.1625172,-0.38642478,-1.5177,0.7760924,-0.0077285767,101.981834,-1.5177,101.98956
0,125.72565,617.89655,0.04235895,47.55355,-0.5260211,34.73104,34.715992,-24.907898,597.4218,-1.5856178,622.3297,0.08960724,125.81525,-1.5856178,125.72565
0,107.678375,502.6567,0.02826232,47.56864,-0.6118378,34.69706,34.7222,17.953094,512.3849,0.07649954,494.4318,0.13936615,107.81774,0.07649954,107.678375
0,115.65662,-783.48694,0.4191877,47.55355,-2.6420262,34.68944,34.822815,-3.2179565,-786.6272,-2.538795,-783.40924,-0.1023407,115.55154,-2.538795,115.65387
0,119.06714,-548.132,0.33979228,47.44791,-2.846022,34.677765,34.74827,9.945251,-550.68024,-2.3890283,-560.6255,-0.14047241,118.92185,-2.3890283,119.06232
0,119.17377,-879.77515,0.48139188,47.32718,-3.2492316,34.65669,34.620163,-22.165161,-906.4279,-3.9216313,-884.26276,-0.0946579,119.07637,-3.9216313,119.17102
0,115.40839,1291.7251,0.06706543,47.206448,-0.30305165,34.641857,34.72277,-2.9504395,1282.3087,-0.7324521,1285.2592,0.1423645,115.55074,-0.7324521,115.40839
0,120.70035,173.48442,0.022111185,47.463,-1.7635078,34.62701,34.807693,7.6776733,181.97076,-1.6291866,174.29309,0.018302917,120.71935,-1.6291866,120.70105
0,87.42621,273.16168,0.025164297,47.56864,-0.8864557,34.65028,34.62894,-2.4906921,305.3006,-0.46900463,307.7913,0.07726288,87.505516,-0.4270898,87.428955
0,111.844696,-622.8333,0.44017228,47.25172,-3.4211586,34.645985,34.608734,-16.967285,-633.73193,-3.8687303,-616.76465,-0.13236237,111.709595,-3.8687303,111.84195
0,146.32452,-0.08193755,0.00087871007,47.674282,-0.13359149,34.647953,34.621338,0.037077203,0.05639004,-0.31176764,0.019312836,0.0011444092,146.32567,-0.31176764,146.32452
0,128.79697,0.5276462,0.017261984,47.674282,-0.79716134,34.602127,34.68378,-1.223853,-0.1674216,-0.9096977,1.0564314,-0.0040130615,128.79362,-0.89342505,128.79764
0,135.07703,285.73764,0.028533394,47.613914,-0.73950475,34.592014,34.622505,-8.753113,279.98172,-0.9862371,288.73483,0.057388306,135.13441,-0.94036883,135.0784
0,133.36945,721.4747,0.03258609,47.402634,-0.40673852,34.55715,34.733807,25.095459,730.073,0.2976609,704.97754,0.13444519,133.50664,0.2976609,133.3722
0,127.91318,-1516.6598,0.87739205,47.296993,-3.5043256,34.539814,34.652245,-11.793213,-1523.6821,-3.2993624,-1521.5228,-0.11116028,127.79653,-3.2993624,127.907684
0,124.683655,1587.6261,0.10551119,47.206448,0.4375339,34.54827,34.63826,-10.055054,1591.28,-0.20220715,1601.3351,0.16417694,124.84783,-0.20220715,124.683655
0,135.2337,-0.43984473,0.09216386,47.65919,-2.152046,34.511368,34.64551,0.49673903,-0.94333106,-2.1227965,-1.1251287,-0.018188477,135.21484,-2.1227965,135.23303
0,101.55475,-558.0847,0.24459113,47.55355,-1.9198043,34.530716,34.73304,4.8963623,-556.1017,-1.6110582,-560.99805,-0.051475525,101.50327,-1.6110582,101.55475
0,81.18759,379.53714,0.043771707,47.629005,-0.8903886,34.520184,34.735367,19.569092,403.502,-0.42399436,383.93292,0.14847565,81.33607,-0.42399436,81.18759
0,55.07846,415.45572,0.072692655,47.65919,-1.2584049,34.56026,34.633,9.650818,441.19617,-1.1370022,431.54535,0.14175415,55.221584,-1.1370022,55.079834
0,75.727325,-583.84656,0.3794591,47.629005,-2.6460109,34.62409,34.629597,-1.9135132,-577.46466,-2.5676475,-575.55115,-0.10119629,75.624054,-2.5676475,75.72525
0,75.46573,-1081.1768,0.8001103,47.508274,-3.761885,34.648033,34.66914,-0.8930664,-1084.9121,-3.5669422,-1084.019,-0.17491913,75.28667,-3.5669422,75.46158
0,81.7453,-798.51697,0.420675,47.312088,-3.1536634,34.686058,34.612564,6.177307,-821.17896,-3.091507,-827.35626,-0.115234375,81.62733,-3.091507,81.74255
0,75.45404,1463.0009,0.120262764,47.17626,-0.6306841,34.70829,34.87773,-6.837036,1466.6708,-1.1821413,1473.5078,0.18225098,75.636284,-1.1821413,75.45404
0,78.88513,484.9854,0.041658424,47.417725,-1.3067017,34.726604,34.647526,-6.0481873,496.00433,-1.5520458,502.05252,0.07539368,78.960526,-1.5520458,78.88513
0,46.728485,1.681875,0.08852355,47.6441,-2.2360852,34.752647,34.641693,-1.1060936,0.7693525,-2.418396,1.8754462,0.015388489,46.743874,-2.418396,46.728485
0,82.59827,-277.53622,0.19084878,47.613914,-1.9799656,34.756474,34.655327,-3.3651733,-265.99918,-1.9985342,-262.634,0.013839722,82.61211,-1.9985342,82.59827
0,101.00079,-90.53591,0.13863021,47.629005,-1.9589913,34.718224,34.7414,4.5508423,-78.375824,-1.7287886,-82.92667,0.025657654,101.02645,-1.7287886,101.00079
0,81.19653,-717.2531,0.4196737,47.43282,-2.9097574,34.74032,34.744354,21.94519,-696.845,-1.8864636,-718.79016,-0.038131714,81.1584,-1.8864636,81.19653
0,102.77841,-205.15935,0.20997348,47.402634,-3.008195,34.729637,34.63589,-4.7323914,-209.32933,-3.2638376,-204.59694,-0.07552338,102.70289,-3.2638376,102.77841
0,97.3916,-171.66081,0.18034534,47.44791,-2.8257685,34.722904,34.631565,1.8221588,-174.02602,-2.9228044,-175.84818,-0.037834167,97.35377,-2.9228044,97.3916
0,93.238464,-0.30713934,0.06404978,47.674282,-1.8734424,34.711098,34.62374,-1.9151523,-1.3105221,-1.9952257,0.6046303,-0.02620697,93.21226,-2.0137284,93.238464
0,106.47632,-0.8666083,0.04859146,47.629005,-1.52158,34.720398,34.599796,0.5947087,-0.3448972,-1.5278661,-0.9396059,-0.006904602,106.46941,-1.5278661,106.47632
0,79.67105,0.32707712,0.0467662,47.6441,-1.5073881,34.728,34.585052,-1.6129158,-0.5354868,-1.7098627,1.0774289,-0.01071167,79.66034,-1.7098627,79.67105
0,111.71335,-0.47629827,0.050297853,47.6441,-1.552882,34.737675,34.723835,-1.6252148,-0.9988468,-1.7942486,0.62636805,-0.019981384,111.69337,-1.7942486,111.71335
0,128.57263,0.10420833,0.022463132,47.674282,-0.92932713,34.728302,34.61379,0.24922884,-1.181568,-0.938227,-1.4307969,-0.023635864,128.549,-0.938227,128.57263
0,101.98682,0.6488038,0.043039966,47.6441,-1.5739495,34.681797,34.702316,-0.7219002,-0.2491653,-1.694263,0.47273496,-0.0049819946,101.981834,-1.694263,101.98682
0,115.95514,682.668,0.023560604,47.463,-0.27533,34.69393,34.760204,-9.714111,685.67224,-0.6787042,695.38635,0.113861084,116.07174,-0.6787042,115.957886
0,107.328735,441.4575,0.044778977,47.629005,-1.1165357,34.660637,34.748077,8.550201,451.22485,-0.7926323,442.67465,0.123046875,107.45178,-0.7926323,107.328735
0,103.56387,-773.71716,0.37280473,47.613914,-2.0413656,34.658222,34.773212,11.753052,-757.0725,-2.0343564,-768.82556,-0.0831604,103.48072,-2.0343564,103.56387
0,121.72656,-67.33068,0.08791313,47.312088,-2.20511,34.654636,34.7193,-22.34095,-100.603,-3.2089477,-78.26205,-0.0715332,121.65503,-3.2089477,121.72656
0,115.88797,417.6397,0.028550759,47.463,-1.0833925,34.651577,34.607826,6.0811768,434.6261,-0.9393106,428.7291,0.060806274,115.95082,-0.9393106,115.890015
0,87.44711,-202.9189,0.1700298,47.613914,-1.9897084,34.63768,34.747032,6.326172,-190.45203,-1.7228222,-196.7782,-0.005645752,87.440765,-1.7228222,87.44641
0,129.40051,-336.0938,0.16562122,47.312088,-2.1406126,34.641518,34.52272,-19.064117,-349.68698,-2.7986705,-332.4268,-0.046585083,129.35255,-2.7986705,129.39914
0,146.33295,-0.20925122,0.003273028,47.674282,-0.26637346,34.616043,34.54363,-0.4569571,-0.36544243,-0.36212927,0.09151467,-0.00730896,146.32564,-0.36212927,146.33295
0,114.62402,-0.033460367,0.033036295,47.674282,-1.3270447,34.583965,34.630604,-0.92752796,0.4957078,-1.3314528,1.4232358,0.0099105835,114.633934,-1.3314528,114.62402
0,126.36075,453.92917,0.03367161,47.598824,-0.6409773,34.583904,34.66054,-8.384766,449.35403,-1.4123731,457.7388,0.08264923,126.4434,-1.4123731,126.36075
0,127.83566,-1005.47797,0.66141963,47.35736,-3.3682916,34.55374,34.55,0.29559326,-1005.3548,-3.2379637,-1005.6504,-0.14408112,127.68747,-3.2379637,127.83154
0,131.07095,960.15375,0.105387695,47.040436,-0.8247527,34.564026,34.635746,2.8323975,953.4615,-0.9296623,950.6291,0.10803223,131.17899,-0.9296623,131.07095
0,113.36035,0.94443333,0.067801975,47.674282,-1.8974757,34.549637,34.60083,-1.5264474,-0.57002026,-1.9638846,0.95642716,-0.011398315,113.34895,-1.9638846,113.36035
0,131.73425,-646.15436,0.30298206,47.508274,-2.1043904,34.537895,34.570965,-0.56695557,-647.5285,-1.9975595,-646.96155,-0.09414673,131.63803,-1.9975595,131.73218
0,108.172,0.32559365,0.027929012,47.65919,-1.0836703,34.548237,34.659805,-1.0776529,-0.42445526,-1.2526946,0.6531977,-0.0084991455,108.1635,-1.2526946,108.172
0,149.3522,0.7089688,0.0068699177,47.674282,-0.4303131,34.532482,34.71528,-0.2133731,0.2876329,-0.4427818,0.501006,0.0057525635,149.35796,-0.4427818,149.3522
0,101.05823,-114.194855,0.14592358,47.25172,-2.6805322,34.535797,34.68359,7.201088,-113.23951,-2.5839603,-120.4406,0.023292542,101.08152,-2.5839603,101.05823
0,54.54413,1.1896636,0.08941482,47.629005,-2.2475436,34.62686,34.64382,1.1815434,0.22621585,-2.1857007,-0.95532745,0.0045280457,54.548656,-2.1857007,54.54413
0,80.55499,0.6074152,0.061812285,47.689373,-1.8332138,34.670845,34.711338,2.202029,0.35189134,-1.6211202,-1.8501377,0.007736206,80.56273,-1.6211202,80.55499
0,68.2879,1.6384557,0.104638845,47.689373,-2.4536746,34.69171,34.690983,-3.061776,-0.19955081,-2.6124754,2.862225,-0.0039901733,68.28391,-2.6124754,68.2879
0,73.972015,0.77753747,0.073298104,47.674282,-1.9189901,34.716167,34.62615,2.8635085,0.87907267,-1.5417526,-1.9844358,0.017578125,73.98959,-1.5417526,73.972015
0,77.18576,2.2319582,0.08459686,47.674282,-2.1409214,34.721317,34.547665,-4.1182528,-0.41877255,-2.555863,3.6994803,-0.008377075,77.17738,-2.555863,77.18576
