,angle,rotor_velocity,rms_current,voltage,phase_current,stator_temperature,servo_temperature,velocity_error,velocity_setpoint,velocity_output,velocity_feedback,position_error,position_setpoint,position_output,position_feedback
0,-44.99975,-0.34817594,0.0045536268,47.493183,-0.304039,31.933756,37.9478,-0.1029852,-0.01267683,-0.068531945,0.090308376,-0.00025177002,-45.0,-0.067995414,-44.99975
0,-45.00181,-0.20923902,0.0039991057,47.53846,-0.2808862,31.937471,37.901154,-0.7601433,0.09070491,-0.07271354,0.8508482,0.0018119812,-44.999996,-0.07271354,-45.00181
0,-45.000435,0.10858262,0.003869821,47.493183,-0.2735531,31.930008,37.836052,-0.10577215,0.02163804,-0.04599583,0.12741019,0.0004348755,-45.0,-0.04599583,-45.000435
0,-44.99975,-0.5655326,0.004175163,47.493183,-0.2890604,31.932413,37.85118,2.6731458,-0.012458265,0.2206785,-2.685604,-0.00024795532,-44.999996,0.21595225,-44.99975
0,-44.99975,0.50383055,0.003173565,47.25172,-0.24282919,31.930395,37.928326,-0.026458263,-0.01267683,0.016288862,-0.34704778,-0.00025177002,-45.0,0.016288862,-44.99975
0,-44.998375,-0.25497568,0.00402575,47.44791,-0.2814761,31.934858,37.808395,-0.07346545,-0.08108801,-0.04691729,-0.0076225586,-0.0016212463,-44.999996,-0.04691729,-44.998375
0,-45.00318,0.021519313,0.0030678546,47.37245,-0.24023676,31.925442,37.877712,-0.6119827,0.15933464,0.004259795,0.77131736,0.002494812,-45.0,0.004259795,-45.002495
0,-45.000435,-0.12811306,0.0036428238,47.32718,-0.26463446,31.918959,37.752506,-0.54452425,-0.012458265,-0.046136037,0.532066,-0.00024795532,-44.999996,-0.046136037,-44.99975
0,-45.007988,4.827655,0.01091237,46.99516,-0.5280967,31.919245,37.83565,-5.0035224,0.39932016,-0.11718966,5.4028425,0.007987976,-45.0,-0.11718966,-45.007988
0,-45.000435,-0.18210064,0.0029584595,47.508274,-0.23431735,31.939293,37.826313,-0.083084166,0.02207517,0.00042299926,0.105159335,0.00044250488,-44.999992,0.00042299926,-45.000435
0,-44.99769,-0.21937118,0.0045015323,47.22154,-0.30017647,31.931223,37.869995,-0.47759908,-0.11540287,-0.08600511,0.3621962,-0.0023078918,-44.999996,-0.08600511,-44.99769
0,-44.99975,-0.2972621,0.003851719,47.493183,-0.2741705,31.932137,37.87345,-1.4424304,-0.01267683,-0.10167311,1.8925008,-0.00025177002,-45.0,-0.10167311,-44.99975
0,-44.998375,0.34119976,0.003990928,47.387543,-0.27840328,31.934177,37.892403,-3.3352928,-0.08108801,-0.14598529,3.2542048,-0.0016212463,-44.999996,-0.14598529,-44.998375
0,-45.002495,0.37241507,0.0032020544,47.43282,-0.2448909,31.924397,37.93215,-0.13382772,0.12480121,0.0061236024,0.25862893,0.002494812,-45.0,0.0061236024,-45.002495
0,-45.000435,0.041799746,0.003617894,47.040436,-0.26251212,31.929873,37.82444,-0.9225262,0.02163804,-0.05751477,0.9441642,0.0004348755,-45.0,-0.05751477,-45.000435
0,-44.996315,-0.16103576,0.0049209367,47.37245,-0.31761742,31.93207,37.831604,1.8035717,-0.18403262,0.17590116,-1.9876044,-0.0036773682,-44.999992,0.17590116,-44.996315
0,-44.99906,-0.33331323,0.0042548752,47.281902,-0.29082114,31.931469,37.84691,1.3155203,-0.046773136,0.17776915,-1.3622934,-0.0009384155,-45.0,0.17776915,-44.99906
0,-45.000435,-0.5003885,0.0046341126,47.508274,-0.30734527,31.929037,37.825348,1.4179753,0.02163804,0.1659093,-1.3963373,0.0004348755,-45.0,0.1659093,-45.000435
0,-44.99357,0.10658349,0.006475919,47.508274,-0.37650198,31.932007,37.831535,-0.28838667,-0.32151064,-0.13918962,-0.033123977,-0.0064315796,-45.0,-0.13918962,-44.99357
0,-45.002495,-0.62652135,0.0038568822,47.34227,-0.2752437,31.938683,37.932697,1.0323691,0.12480121,0.19127867,-0.9075679,0.002494812,-45.0,0.19127867,-45.002495
0,-44.99357,-0.37115413,0.0052854144,47.387543,-0.3312381,31.931501,37.91897,2.2120388,-0.28719577,0.18252909,-2.4992344,-0.005744934,-45.0,0.18252909,-44.994255
0,-45.002495,0.08147923,0.003788525,47.43282,-0.27039674,31.94243,37.838684,-0.23872846,0.12480121,-0.048586756,0.36352968,0.002494812,-45.0,-0.048586756,-45.002495
0,-44.992256,0.43888575,0.0050364835,47.35736,-0.32095203,31.94054,37.879944,1.1590505,-0.38707843,0.15884405,-1.5461289,-0.0077438354,-45.0,0.15884405,-44.992256
0,-44.99975,0.5498922,0.0031042423,47.191353,-0.23944469,31.945957,37.85219,0.18353881,-0.01267683,0.20880592,-0.19621564,-0.00025177002,-45.0,0.20880592,-44.99975
0,-44.997,-0.21126716,0.0043772203,47.055527,-0.29425555,31.93634,37.81489,2.961386,-0.1499363,0.23423034,-3.1113222,-0.002998352,-45.0,0.23423034,-44.997
0,-44.99906,0.10241444,0.0032373744,47.025345,-0.24529986,31.936935,37.874428,1.1707094,-0.046773136,0.23025745,-1.2174824,-0.0009384155,-45.0,0.23377508,-44.99906
0,-45.00181,-0.39131805,0.0044736005,47.478092,-0.3003106,31.94204,37.909157,1.0094044,0.09048634,0.16165686,-0.9189181,0.0018081665,-45.0,0.16165686,-45.00181
0,-45.000435,-0.10619152,0.004075116,47.508274,-0.2840698,31.940395,37.892574,-1.0832276,0.02163804,-0.08045255,1.1048657,0.0004348755,-45.0,-0.08045255,-45.000435
0,-45.000435,0.23868626,0.0043723895,47.523365,-0.2960715,31.933758,37.93611,2.2219996,0.02163804,0.19802397,-2.2003615,0.0004348755,-45.0,0.21771619,-45.000435
0,-45.002495,0.23826012,0.003036447,47.508274,-0.23854245,31.930624,37.83909,-2.5797422,0.12501977,-0.068679914,2.704762,0.0024986267,-44.999996,-0.09661563,-45.002495
0,-44.99769,-0.27507555,0.004385609,47.417725,-0.29615745,31.938519,37.85635,-1.9907582,-0.11562144,-0.12251507,1.8751367,-0.0023117065,-45.0,-0.12251507,-44.99769
0,-45.002495,0.33283657,0.0033231375,47.25172,-0.24992341,31.935593,37.837406,1.4210023,0.12501977,0.25967872,-1.2959825,0.0024986267,-44.999996,0.2632293,-45.002495
0,-44.99975,0.302587,0.004021464,47.34227,-0.2792641,31.933907,37.883236,-0.6964152,-0.01267683,-0.07268225,0.68373835,-0.00025177002,-45.0,-0.07268225,-44.99975
0,-45.000435,0.20792295,0.0039028416,47.35736,-0.27626047,31.933239,37.824123,1.3378146,0.021856604,0.20054746,-1.315958,0.0004386902,-44.999996,0.20054746,-45.000435
0,-44.99975,-0.08815885,0.002952764,47.508274,-0.23328537,31.942936,37.90022,0.20568527,-0.01267683,-0.00071552396,-0.21836211,-0.00025177002,-45.0,-0.00071552396,-44.99975
0,-44.99975,-0.3244716,0.006266095,47.43282,-0.3706242,31.936987,37.9298,3.1947944,-0.012458265,0.15904778,-3.2072527,-0.00024795532,-44.999996,0.1619823,-44.99975
0,-44.99975,0.31818923,0.0027466165,47.387543,-0.22303657,31.936352,37.809723,0.5132196,-0.01267683,0.21932554,-0.52589643,-0.00025177002,-45.0,0.21932554,-44.99975
0,-44.99494,-0.17454232,0.0060137934,47.417725,-0.35984683,31.928724,37.847942,0.98669535,-0.25266236,0.10966101,-1.2393577,-0.005054474,-44.999996,0.10966101,-44.99494
0,-45.002495,-0.12982306,0.0029809582,47.296993,-0.23468308,31.930353,37.87513,0.80821115,0.12480121,0.2338717,-0.6834099,0.002494812,-45.0,0.2338717,-45.002495
0,-44.997,-0.3869524,0.0044346713,47.16117,-0.2970309,31.93615,37.827545,-0.7850803,-0.1499363,-0.083736196,0.635144,-0.002998352,-45.0,-0.083736196,-44.997
0,-45.00524,-0.76630944,0.008729161,46.98007,-0.44914362,31.931677,37.876743,1.3342774,0.26084286,-0.11458917,-1.0734345,0.005241394,-45.0,-0.11458917,-45.00524
0,-45.00112,-0.044121724,0.0039041352,47.23663,-0.2754615,31.929056,37.891968,1.0614115,0.056171473,0.18203726,-1.0052401,0.001121521,-45.0,0.18203726,-45.00112
0,-44.99906,-0.38683552,0.003973396,47.37245,-0.27979738,31.92658,37.92009,0.66566,-0.04655457,0.17738011,-0.7122146,-0.00093460083,-44.999996,0.17738011,-44.99906
0,-45.00112,0.14115496,0.003657967,47.16117,-0.26436263,31.936012,37.998722,-2.1786876,0.056171473,-0.06651424,2.234859,0.001121521,-45.0,-0.06651424,-45.00112
0,-44.99975,-0.41790468,0.0048755016,47.55355,-0.31699076,31.933424,37.82921,1.4231169,-0.012458265,0.1608348,-1.4355751,-0.00024795532,-44.999996,0.14152777,-44.99975
0,-44.99975,0.15625207,0.0032713825,47.523365,-0.2472459,31.931726,37.86754,-0.8763817,-0.01267683,-0.060126975,1.4071097,-0.00025177002,-45.0,-0.060126975,-44.99975
0,-44.99769,0.4184745,0.0064381273,47.523365,-0.37686118,31.92658,37.90987,-2.1632245,-0.11540287,-0.20819525,2.0478215,-0.0023078918,-44.999996,-0.20819525,-44.99769
0,-44.99975,-0.22992949,0.0029301653,47.22154,-0.23255378,31.929344,37.877777,-0.36706927,-0.01267683,-0.0054661334,0.35439244,-0.00025177002,-45.0,-0.0054661334,-44.99975
0,-44.996315,-0.063212976,0.005174167,47.26681,-0.3266354,31.930067,37.91793,-1.4235348,-0.18425117,-0.13109173,1.2392836,-0.0036811829,-44.999996,-0.13109173,-44.996315
0,-44.99906,-0.3265888,0.0043131816,47.025345,-0.29275477,31.92942,37.899864,1.093709,-0.04655457,-0.09176926,1.2624189,-0.00093460083,-44.999996,-0.09176926,-44.99906
0,-44.99769,-0.27035975,0.0042678122,47.43282,-0.29233173,31.926863,37.852936,1.0283035,-0.11562144,0.16840976,-1.143925,-0.0023117065,-45.0,0.16840976,-44.99769
0,-45.00112,-0.37796313,0.0034110837,47.32718,-0.25494257,31.9336,37.902214,-0.037829425,0.056608606,-0.024208128,0.09443803,0.0011291504,-44.999992,-0.024208128,-45.00112
0,-44.99975,0.43158472,0.0032628665,47.508274,-0.24728312,31.929827,37.850513,0.036556773,-0.01267683,0.19319844,-0.3974598,-0.00025177002,-45.0,0.19319844,-44.99975
0,-45.000435,0.04973898,0.004863132,47.508274,-0.31763512,31.936075,37.87586,1.2113981,0.02163804,0.15997079,-1.1897601,0.0004348755,-45.0,0.15997079,-45.000435
0,-44.998375,-0.26324242,0.0039411495,47.44791,-0.2783596,31.937939,37.840023,2.5179935,-0.08130657,0.22826707,-2.5993,-0.001625061,-45.0,0.22826707,-44.998375
0,-45.00387,-0.4487374,0.005657672,47.312088,-0.34837136,31.928198,37.848232,3.8511615,0.19321239,0.20706487,-3.657949,0.0031814575,-45.0,0.1960767,-45.00318
0,-45.000435,0.05711019,0.0036760464,47.13099,-0.26519212,31.93149,37.87345,0.90449625,0.02163804,0.19943103,-0.8828582,0.0004348755,-45.0,0.19943103,-45.000435
0,-44.99363,0.37457567,0.0052753477,47.055527,-0.330028,31.94277,37.921097,0.59277606,-0.3186693,0.15484333,-0.9114454,-0.0063705444,-45.0,0.15484333,-44.99363
0,-45.002495,-0.031917393,0.004087305,47.23663,-0.28385288,31.936283,37.8723,-1.4519341,0.12480121,-0.09621145,1.5767353,0.002494812,-45.0,-0.09621145,-45.002495
0,-44.99975,-0.11557186,0.003707849,47.493183,-0.26810133,31.933018,37.83084,0.22091709,-0.012458265,-0.02174364,-0.23337536,-0.00024795532,-44.999996,-0.02174364,-44.99975
0,-45.000435,-0.11541278,0.0043766075,47.417725,-0.29624677,31.939053,37.801044,-2.4711552,0.02163804,-0.13510676,2.4927933,0.0004348755,-45.0,-0.13510676,-45.000435
0,-44.99975,0.15042403,0.0047923042,47.53846,-0.31291664,31.942232,37.870716,-0.4753756,-0.01267683,-0.09319325,0.37015903,-0.00025177002,-45.0,-0.09319325,-44.99975
0,-45.00181,0.05382272,0.0042761383,47.35736,-0.2915602,31.935596,37.889675,-1.5222924,0.09048634,-0.102614924,1.6127787,0.0018081665,-45.0,-0.102614924,-45.00181
0,-45.00112,0.8341404,0.0053253886,47.1159,-0.32937366,31.941822,37.82642,-0.56825894,0.056171473,0.015171781,0.6244304,0.001121521,-45.0,0.015171781,-45.00112
0,-44.99906,-0.17604348,0.0044343076,47.191353,-0.29861262,31.936153,37.90172,1.7592115,-0.046773136,0.18900317,-1.8059847,-0.0009384155,-45.0,0.18900317,-44.99906
0,-45.00181,-0.24729787,0.0037703835,47.478092,-0.27098134,31.935966,37.81653,0.49829173,0.05639004,0.1779478,-0.44190168,0.0018119812,-44.999996,0.1779478,-45.00181
0,-45.000435,-0.11155242,0.00459026,47.508274,-0.30428818,31.934511,37.910465,1.46033,0.02163804,0.17782286,-1.438692,0.0004348755,-45.0,0.17782286,-45.000435
0,-45.00112,0.26971757,0.0038463362,47.493183,-0.2727943,31.932621,37.87553,-0.5754246,0.05639004,-0.057799622,0.63181466,0.0011253357,-44.999996,-0.057799622,-45.00112
0,-44.99975,0.23982002,0.003899424,47.56864,-0.27531582,31.93186,37.86035,0.54752016,-0.01267683,0.1747468,-0.560197,-0.00025177002,-45.0,0.1747468,-44.99975
0,-45.000435,0.1574731,0.0038241672,47.523365,-0.27318534,31.93071,37.864742,1.4708455,0.021856604,0.1982349,-1.4489889,0.0004386902,-44.999996,0.1982349,-45.000435
0,-44.99906,0.20022291,0.0043300386,47.523365,-0.29386592,31.9313,37.868916,-1.9798529,-0.046773136,-0.12217964,1.9330797,-0.0009384155,-45.0,-0.12217964,-44.99906
0,-44.99906,-0.22131278,0.0041450835,47.25172,-0.28665942,31.930132,37.786842,-0.9640195,-0.04655457,-0.080289796,0.9174649,-0.00093460083,-44.999996,-0.080289796,-44.99906
0,-45.00112,0.15372027,0.0034222093,47.417725,-0.25485298,31.934065,37.839897,1.0349419,0.056171473,0.2312262,-0.97877043,0.001121521,-45.0,0.2312262,-45.00112
0,-44.99769,0.25867954,0.0041434937,47.44791,-0.28548247,31.935152,37.920937,0.4044749,-0.11540287,0.1609081,-0.5198778,-0.0023078918,-44.999996,0.1609081,-44.99769
0,-45.0073,0.06949115,0.004166724,47.206448,-0.28749308,31.926138,37.842777,0.87679434,0.36500528,0.20740178,-0.5117891,0.0073013306,-45.0,0.22590859,-45.0073
0,-45.00181,0.31621355,0.003834499,47.191353,-0.272692,31.9401,37.958633,2.04253,0.09048634,0.21686086,-1.9520438,0.0018081665,-45.0,0.21686086,-45.00181
0,-44.99975,0.11147149,0.0045478554,47.493183,-0.3027076,31.928263,37.857807,-0.67855763,-0.04655457,-0.08982535,0.63200307,-0.00024795532,-44.999996,-0.08982535,-44.99975
0,-44.99975,-0.63093317,0.004112967,47.08571,-0.28516626,31.93113,37.79037,1.1291678,-0.01267683,0.18640032,-1.1418446,-0.00025177002,-45.0,0.18640032,-44.99975
0,-44.99975,0.30683637,0.004028368,47.493183,-0.2804592,31.934595,37.92468,-1.11586,-0.012458265,-0.043326244,-0.20777337,-0.00024795532,-44.999996,-0.043326244,-44.99975
0,-44.99975,-0.08767855,0.0040107435,47.493183,-0.2809849,31.930155,37.846725,1.9389522,-0.012458265,0.21377595,-1.9514105,-0.00024795532,-44.999996,0.21377595,-44.99975
0,-44.99906,0.16482222,0.003457071,47.417725,-0.25616485,31.933563,37.959515,0.85911644,-0.04655457,0.19821918,-0.905671,-0.00093460083,-44.999996,0.19821918,-44.99906
0,-45.00387,-0.0781788,0.003904319,47.22154,-0.27645633,31.929071,37.885952,2.6697164,0.19321239,0.26180556,-2.4765038,0.003868103,-45.0,0.26180556,-45.00387
0,-45.00112,0.33515278,0.0034797164,46.904613,-0.2566776,31.937674,37.84516,2.9847486,0.056171473,0.26587453,-2.9285772,0.001121521,-45.0,0.26587453,-45.00112
0,-44.99363,0.0037928317,0.004919952,47.43282,-0.31806594,31.926344,37.75344,0.026230931,-0.31845072,-0.078144714,-0.34468165,-0.0063667297,-44.999996,-0.078144714,-44.99363
0,-44.99975,-0.015100552,0.0039490084,47.35736,-0.27863887,31.92483,37.841084,1.6714855,-0.01267683,0.22513089,-1.6841624,-0.00025177002,-45.0,0.17784205,-44.99975
